N_Fe N_B T d n_Fe n_Fe_SRH n_FeB n_FeB_SRH
4.642000E+10 5.623E+15 295 1.500E-4 1.235731140E+00 1.242342237E+00 1.214195014E+00 1.217896474E+00
6.813000E+10 5.623E+15 295 1.500E-4 1.237030045E+00 1.242378863E+00 1.217081560E+00 1.217932781E+00
1.000000E+11 5.623E+15 295 1.500E-4 1.240021866E+00 1.242431493E+00 1.217698703E+00 1.217985011E+00
1.468000E+11 5.623E+15 295 1.500E-4 1.242310509E+00 1.242506382E+00 1.217865413E+00 1.218059442E+00
2.154000E+11 5.623E+15 295 1.500E-4 1.242479127E+00 1.242611524E+00 1.218024643E+00 1.218155494E+00
3.162000E+11 5.623E+15 295 1.500E-4 1.242667197E+00 1.242756422E+00 1.218211110E+00 1.218300177E+00
4.642000E+11 5.623E+15 295 1.500E-4 1.242891147E+00 1.242951027E+00 1.218435342E+00 1.218495105E+00
6.813000E+11 5.623E+15 295 1.500E-4 1.243163587E+00 1.243203585E+00 1.218709089E+00 1.218749008E+00
1.000000E+12 5.623E+15 295 1.500E-4 1.243490753E+00 1.243517315E+00 1.219039023E+00 1.219065531E+00
1.468000E+12 5.623E+15 295 1.500E-4 1.243869134E+00 1.243886684E+00 1.224247779E+00 1.224592806E+00
2.154000E+12 5.623E+15 295 1.500E-4 1.253549307E+00 1.253965748E+00 1.234452016E+00 1.234746246E+00
3.162000E+12 5.623E+15 295 1.500E-4 1.261696784E+00 1.261721179E+00 1.238390355E+00 1.238399193E+00
4.642000E+12 5.623E+15 295 1.500E-4 1.262228831E+00 1.262234300E+00 1.238973927E+00 1.238979697E+00
6.813000E+12 5.623E+15 295 1.500E-4 1.262708231E+00 1.262712091E+00 1.239406387E+00 1.239410234E+00
1.000000E+13 5.623E+15 295 1.500E-4 1.267004736E+00 1.267206687E+00 1.245479929E+00 1.245663759E+00
1.000000E+10 5.623E+15 300 1.500E-4 1.231075043E+00 1.241629738E+00 1.212396566E+00 1.215966218E+00
1.468000E+10 5.623E+15 300 1.500E-4 1.237817900E+00 1.241640749E+00 1.213531292E+00 1.215975517E+00
2.154000E+10 5.623E+15 300 1.500E-4 1.239974158E+00 1.241656830E+00 1.214318859E+00 1.215989092E+00
3.162000E+10 5.623E+15 300 1.500E-4 1.240532576E+00 1.241680233E+00 1.214869353E+00 1.216008878E+00
4.642000E+10 5.623E+15 300 1.500E-4 1.240932514E+00 1.241714214E+00 1.215261281E+00 1.216037639E+00
6.813000E+10 5.623E+15 300 1.500E-4 1.241231604E+00 1.241763321E+00 1.215551078E+00 1.216079315E+00
1.000000E+11 5.623E+15 300 1.500E-4 1.241472696E+00 1.241833814E+00 1.215780481E+00 1.216139320E+00
1.468000E+11 5.623E+15 300 1.500E-4 1.241689218E+00 1.241934000E+00 1.215981693E+00 1.216225020E+00
2.154000E+11 5.623E+15 300 1.500E-4 1.241908931E+00 1.242074450E+00 1.216171245E+00 1.216335638E+00
3.162000E+11 5.623E+15 300 1.500E-4 1.242155980E+00 1.242267562E+00 1.217104896E+00 1.218367834E+00
4.642000E+11 5.623E+15 300 1.500E-4 1.242451235E+00 1.242526152E+00 1.220610383E+00 1.221523605E+00
6.813000E+11 5.623E+15 300 1.500E-4 1.242810617E+00 1.243178357E+00 1.224171567E+00 1.224223956E+00
1.000000E+12 5.623E+15 300 1.500E-4 1.249234189E+00 1.249268832E+00 1.224604147E+00 1.224638873E+00
1.468000E+12 5.623E+15 300 1.500E-4 1.249752263E+00 1.249775166E+00 1.225083914E+00 1.225106878E+00
2.154000E+12 5.623E+15 300 1.500E-4 1.250319062E+00 1.250334154E+00 1.225627234E+00 1.225642348E+00
3.162000E+12 5.623E+15 300 1.500E-4 1.250901909E+00 1.250911828E+00 1.231715332E+00 1.231725914E+00
4.642000E+12 5.623E+15 300 1.500E-4 1.262906446E+00 1.262913692E+00 1.244647609E+00 1.244655243E+00
6.813000E+12 5.623E+15 300 1.500E-4 1.268833255E+00 1.268838291E+00 1.245252434E+00 1.245257512E+00
1.000000E+13 5.623E+15 300 1.500E-4 1.269360396E+00 1.269363743E+00 1.245740020E+00 1.245743397E+00
1.000000E+10 5.623E+15 305 1.500E-4 1.231826990E+00 1.246109318E+00 1.216262426E+00 1.220871380E+00
1.468000E+10 5.623E+15 305 1.500E-4 1.233175567E+00 1.246124998E+00 1.217721761E+00 1.220882402E+00
2.154000E+10 5.623E+15 305 1.500E-4 1.234114809E+00 1.246147862E+00 1.218736398E+00 1.220898549E+00
3.162000E+10 5.623E+15 305 1.500E-4 1.237711116E+00 1.246181152E+00 1.219445774E+00 1.220922082E+00
4.642000E+10 5.623E+15 305 1.500E-4 1.240640730E+00 1.246229456E+00 1.219949898E+00 1.220956328E+00
6.813000E+10 5.623E+15 305 1.500E-4 1.243036422E+00 1.246299226E+00 1.220320858E+00 1.221006007E+00
1.000000E+11 5.623E+15 305 1.500E-4 1.245123538E+00 1.246399180E+00 1.220611909E+00 1.221077613E+00
1.468000E+11 5.623E+15 305 1.500E-4 1.246226895E+00 1.246540977E+00 1.220851540E+00 1.221167096E+00
2.154000E+11 5.623E+15 305 1.500E-4 1.246526688E+00 1.246739131E+00 1.221097485E+00 1.221311968E+00
3.162000E+11 5.623E+15 305 1.500E-4 1.246867258E+00 1.247010520E+00 1.221368821E+00 1.221513594E+00
4.642000E+11 5.623E+15 305 1.500E-4 1.247275920E+00 1.247372155E+00 1.221690599E+00 1.221787952E+00
6.813000E+11 5.623E+15 305 1.500E-4 1.247772818E+00 1.247837170E+00 1.222111746E+00 1.222176713E+00
1.000000E+12 5.623E+15 305 1.500E-4 1.248366171E+00 1.248408990E+00 1.222592530E+00 1.222635782E+00
1.468000E+12 5.623E+15 305 1.500E-4 1.249047345E+00 1.249075690E+00 1.227945198E+00 1.228301526E+00
2.154000E+12 5.623E+15 305 1.500E-4 1.253383184E+00 1.253688940E+00 1.230989234E+00 1.231009026E+00
3.162000E+12 5.623E+15 305 1.500E-4 1.256528236E+00 1.256541056E+00 1.231694272E+00 1.231707304E+00
4.642000E+12 5.623E+15 305 1.500E-4 1.257383328E+00 1.257391365E+00 1.232489961E+00 1.232498459E+00
6.813000E+12 5.623E+15 305 1.500E-4 1.258114538E+00 1.258244464E+00 1.245512055E+00 1.245656419E+00
1.000000E+13 5.623E+15 305 1.500E-4 1.272752826E+00 1.272890928E+00 1.251347379E+00 1.251351770E+00
1.000000E+10 5.623E+15 310 1.500E-4 1.234491025E+00 1.239829473E+00 1.217065231E+00 1.225324961E+00
1.468000E+10 5.623E+15 310 1.500E-4 1.236187956E+00 1.239850494E+00 1.221304920E+00 1.225338002E+00
2.154000E+10 5.623E+15 310 1.500E-4 1.237375025E+00 1.239881122E+00 1.222594527E+00 1.225357031E+00
3.162000E+10 5.623E+15 310 1.500E-4 1.238214361E+00 1.239925727E+00 1.223496878E+00 1.225384840E+00
4.642000E+10 5.623E+15 310 1.500E-4 1.238823689E+00 1.239990398E+00 1.224137275E+00 1.225425327E+00
6.813000E+10 5.623E+15 310 1.500E-4 1.239289451E+00 1.240083570E+00 1.224606722E+00 1.225484067E+00
1.000000E+11 5.623E+15 310 1.500E-4 1.239677250E+00 1.240216886E+00 1.224972197E+00 1.225568869E+00
1.468000E+11 5.623E+15 310 1.500E-4 1.240039418E+00 1.240405430E+00 1.225285318E+00 1.225690386E+00
2.154000E+11 5.623E+15 310 1.500E-4 1.240420186E+00 1.241343590E+00 1.225574177E+00 1.225848367E+00
3.162000E+11 5.623E+15 310 1.500E-4 1.242187260E+00 1.243140845E+00 1.225931113E+00 1.226116479E+00
4.642000E+11 5.623E+15 310 1.500E-4 1.245021625E+00 1.245718539E+00 1.226320322E+00 1.226445119E+00
6.813000E+11 5.623E+15 310 1.500E-4 1.248857696E+00 1.249378552E+00 1.226797639E+00 1.226881302E+00
1.000000E+12 5.623E+15 310 1.500E-4 1.252638736E+00 1.252692967E+00 1.227382688E+00 1.227438477E+00
1.468000E+12 5.623E+15 310 1.500E-4 1.253579241E+00 1.253615227E+00 1.228079299E+00 1.228116316E+00
2.154000E+12 5.623E+15 310 1.500E-4 1.254593185E+00 1.254616971E+00 1.228869593E+00 1.228894047E+00
3.162000E+12 5.623E+15 310 1.500E-4 1.255624150E+00 1.255639855E+00 1.236835692E+00 1.236855862E+00
4.642000E+12 5.623E+15 310 1.500E-4 1.262667852E+00 1.262678385E+00 1.237856809E+00 1.237867850E+00
6.813000E+12 5.623E+15 310 1.500E-4 1.263578344E+00 1.263585467E+00 1.238750102E+00 1.238757410E+00
1.000000E+13 5.623E+15 310 1.500E-4 1.264356579E+00 1.264361339E+00 1.245208769E+00 1.245349023E+00
1.000000E+10 5.623E+15 315 1.500E-4 1.233421473E+00 1.241351884E+00 1.215488439E+00 1.228845684E+00
1.468000E+10 5.623E+15 315 1.500E-4 1.236033422E+00 1.241493911E+00 1.219122594E+00 1.228861500E+00
2.154000E+10 5.623E+15 315 1.500E-4 1.237954953E+00 1.241700721E+00 1.222221279E+00 1.228884654E+00
3.162000E+10 5.623E+15 315 1.500E-4 1.239438323E+00 1.241984908E+00 1.224755980E+00 1.228918463E+00
4.642000E+10 5.623E+15 315 1.500E-4 1.240635710E+00 1.242083136E+00 1.226788311E+00 1.228967663E+00
6.813000E+10 5.623E+15 315 1.500E-4 1.241238809E+00 1.242224502E+00 1.227933079E+00 1.229039130E+00
1.000000E+11 5.623E+15 315 1.500E-4 1.241756047E+00 1.242426160E+00 1.228389701E+00 1.229142353E+00
1.468000E+11 5.623E+15 315 1.500E-4 1.242255519E+00 1.242710220E+00 1.228779122E+00 1.229290416E+00
2.154000E+11 5.623E+15 315 1.500E-4 1.242795615E+00 1.243103429E+00 1.229153931E+00 1.229500557E+00
3.162000E+11 5.623E+15 315 1.500E-4 1.243427118E+00 1.243634961E+00 1.229560161E+00 1.229794475E+00
4.642000E+11 5.623E+15 315 1.500E-4 1.244191313E+00 1.244331136E+00 1.230055025E+00 1.230212986E+00
6.813000E+11 5.623E+15 315 1.500E-4 1.245113454E+00 1.245207154E+00 1.230643572E+00 1.230749571E+00
1.000000E+12 5.623E+15 315 1.500E-4 1.246194836E+00 1.246257373E+00 1.231367462E+00 1.231438281E+00
1.468000E+12 5.623E+15 315 1.500E-4 1.251071220E+00 1.251328304E+00 1.232234148E+00 1.232281236E+00
2.154000E+12 5.623E+15 315 1.500E-4 1.258288568E+00 1.258318353E+00 1.233224246E+00 1.233255402E+00
3.162000E+12 5.623E+15 315 1.500E-4 1.259694998E+00 1.259714730E+00 1.234289867E+00 1.234310457E+00
4.642000E+12 5.623E+15 315 1.500E-4 1.261183277E+00 1.261195900E+00 1.237218646E+00 1.237376213E+00
6.813000E+12 5.623E+15 315 1.500E-4 1.265476267E+00 1.265616244E+00 1.243614050E+00 1.243623441E+00
1.000000E+13 5.623E+15 315 1.500E-4 1.269220817E+00 1.269226896E+00 1.244569702E+00 1.244575990E+00
1.000000E+10 5.623E+15 320 1.500E-4 1.216171745E+00 1.223939738E+00 1.215540474E+00 1.228869994E+00
1.468000E+10 5.623E+15 320 1.500E-4 1.218661954E+00 1.224114527E+00 1.218625733E+00 1.228920082E+00
2.154000E+10 5.623E+15 320 1.500E-4 1.220626326E+00 1.224369040E+00 1.221267908E+00 1.228993522E+00
3.162000E+10 5.623E+15 320 1.500E-4 1.222176758E+00 1.224738210E+00 1.223435202E+00 1.229101188E+00
4.642000E+10 5.623E+15 320 1.500E-4 1.223521809E+00 1.225270886E+00 1.225173952E+00 1.229258894E+00
6.813000E+10 5.623E+15 320 1.500E-4 1.224841238E+00 1.226033329E+00 1.226578310E+00 1.229489735E+00
1.000000E+11 5.623E+15 320 1.500E-4 1.226301263E+00 1.227112390E+00 1.227765181E+00 1.229827168E+00
1.468000E+11 5.623E+15 320 1.500E-4 1.229839078E+00 1.230589677E+00 1.228861218E+00 1.230319450E+00
2.154000E+11 5.623E+15 320 1.500E-4 1.236224660E+00 1.236620474E+00 1.230001013E+00 1.231035715E+00
3.162000E+11 5.623E+15 320 1.500E-4 1.239273806E+00 1.239542380E+00 1.231333358E+00 1.232073701E+00
4.642000E+11 5.623E+15 320 1.500E-4 1.241787075E+00 1.241950287E+00 1.233032318E+00 1.233569445E+00
6.813000E+11 5.623E+15 320 1.500E-4 1.242980810E+00 1.243090340E+00 1.234129861E+00 1.234262832E+00
1.000000E+12 5.623E+15 320 1.500E-4 1.248019439E+00 1.248100217E+00 1.234994613E+00 1.235083652E+00
1.468000E+12 5.623E+15 320 1.500E-4 1.249868012E+00 1.249919051E+00 1.236036357E+00 1.236095678E+00
2.154000E+12 5.623E+15 320 1.500E-4 1.251687658E+00 1.251721672E+00 1.237236483E+00 1.237275869E+00
3.162000E+12 5.623E+15 320 1.500E-4 1.259051533E+00 1.259199463E+00 1.238541138E+00 1.238567215E+00
4.642000E+12 5.623E+15 320 1.500E-4 1.264646583E+00 1.264662773E+00 1.239674526E+00 1.239691890E+00
6.813000E+12 5.623E+15 320 1.500E-4 1.266333981E+00 1.266344850E+00 1.241309061E+00 1.241320542E+00
1.000000E+13 5.623E+15 320 1.500E-4 1.267694729E+00 1.267702039E+00 1.249425484E+00 1.249433488E+00
1.000000E+10 5.623E+15 325 1.500E-4 1.200829605E+00 1.207514631E+00 1.216577115E+00 1.228027993E+00
1.468000E+10 5.623E+15 325 1.500E-4 1.202943931E+00 1.207544981E+00 1.219203537E+00 1.228068913E+00
2.154000E+10 5.623E+15 325 1.500E-4 1.204433777E+00 1.207589176E+00 1.221462364E+00 1.228128939E+00
3.162000E+10 5.623E+15 325 1.500E-4 1.012756356E+00 1.207653608E+00 1.223319790E+00 1.228216571E+00
4.642000E+10 5.623E+15 325 1.500E-4 1.206273688E+00 1.207746907E+00 1.224810727E+00 1.228344888E+00
6.813000E+10 5.623E+15 325 1.500E-4 1.206877610E+00 1.207881307E+00 1.226012339E+00 1.228532811E+00
1.000000E+11 5.623E+15 325 1.500E-4 1.208025567E+00 1.208808367E+00 1.227022168E+00 1.228807654E+00
1.468000E+11 5.623E+15 325 1.500E-4 1.210107913E+00 1.210640061E+00 1.227946366E+00 1.229208812E+00
2.154000E+11 5.623E+15 325 1.500E-4 1.212774491E+00 1.213135914E+00 1.228897219E+00 1.229792441E+00
3.162000E+11 5.623E+15 325 1.500E-4 1.220987909E+00 1.221280003E+00 1.229999131E+00 1.230639000E+00
4.642000E+11 5.623E+15 325 1.500E-4 1.225702903E+00 1.225878157E+00 1.231397408E+00 1.231860923E+00
6.813000E+11 5.623E+15 325 1.500E-4 1.227717415E+00 1.227830404E+00 1.233267949E+00 1.233610331E+00
1.000000E+12 5.623E+15 325 1.500E-4 1.231193535E+00 1.231270456E+00 1.235830525E+00 1.236090077E+00
1.468000E+12 5.623E+15 325 1.500E-4 1.244812371E+00 1.244869671E+00 1.239027558E+00 1.239101361E+00
2.154000E+12 5.623E+15 325 1.500E-4 1.249326787E+00 1.249366232E+00 1.240470417E+00 1.240519583E+00
3.162000E+12 5.623E+15 325 1.500E-4 1.254988967E+00 1.255015068E+00 1.242051591E+00 1.242084252E+00
4.642000E+12 5.623E+15 325 1.500E-4 1.261115522E+00 1.261222997E+00 1.243677742E+00 1.243699455E+00
6.813000E+12 5.623E+15 325 1.500E-4 1.268764243E+00 1.268777654E+00 1.245420673E+00 1.245435128E+00
1.000000E+13 5.623E+15 325 1.500E-4 1.270656027E+00 1.270665137E+00 1.246839023E+00 1.246848730E+00
1.000000E+10 5.623E+15 330 1.500E-4 1.185960257E+00 1.192514613E+00 1.218261195E+00 1.227855701E+00
1.468000E+10 5.623E+15 330 1.500E-4 1.188030861E+00 1.192544561E+00 1.220455535E+00 1.227889371E+00
2.154000E+10 5.623E+15 330 1.500E-4 1.189491424E+00 1.192588140E+00 1.222344648E+00 1.227938340E+00
3.162000E+10 5.623E+15 330 1.500E-4 1.190532821E+00 1.192651562E+00 1.223899470E+00 1.228010200E+00
4.642000E+10 5.623E+15 330 1.500E-4 1.191297133E+00 1.192743575E+00 1.225147876E+00 1.228115707E+00
6.813000E+10 5.623E+15 330 1.500E-4 1.191890489E+00 1.192876189E+00 1.226153119E+00 1.228270055E+00
1.000000E+11 5.623E+15 330 1.500E-4 1.192395297E+00 1.193065851E+00 1.226995684E+00 1.228495301E+00
1.468000E+11 5.623E+15 330 1.500E-4 1.192878635E+00 1.193333889E+00 1.227763639E+00 1.228823774E+00
2.154000E+11 5.623E+15 330 1.500E-4 1.193398371E+00 1.193706870E+00 1.228551292E+00 1.229302808E+00
3.162000E+11 5.623E+15 330 1.500E-4 1.196977161E+00 1.197236504E+00 1.229459703E+00 1.229996518E+00
4.642000E+11 5.623E+15 330 1.500E-4 1.206961566E+00 1.207136621E+00 1.230609893E+00 1.230998464E+00
6.813000E+11 5.623E+15 330 1.500E-4 1.212773276E+00 1.212889514E+00 1.232148653E+00 1.232435379E+00
1.000000E+12 5.623E+15 330 1.500E-4 1.214292650E+00 1.214370452E+00 1.234258835E+00 1.234475934E+00
1.468000E+12 5.623E+15 330 1.500E-4 1.225567800E+00 1.225624062E+00 1.237165476E+00 1.237335202E+00
2.154000E+12 5.623E+15 330 1.500E-4 1.234353856E+00 1.234394475E+00 1.241133913E+00 1.241271563E+00
3.162000E+12 5.623E+15 330 1.500E-4 1.238648756E+00 1.238678725E+00 1.244554789E+00 1.244595109E+00
4.642000E+12 5.623E+15 330 1.500E-4 1.252734506E+00 1.252758620E+00 1.246557494E+00 1.246584456E+00
6.813000E+12 5.623E+15 330 1.500E-4 1.257634079E+00 1.257648551E+00 1.248607647E+00 1.248625725E+00
1.000000E+13 5.623E+15 330 1.500E-4 1.260249089E+00 1.260263815E+00 1.250417857E+00 1.250430054E+00
1.000000E+10 5.623E+15 335 1.500E-4 1.165992905E+00 1.174426350E+00 1.217293328E+00 1.229114620E+00
1.468000E+10 5.623E+15 335 1.500E-4 1.169461360E+00 1.174643994E+00 1.222701758E+00 1.229144585E+00
2.154000E+10 5.623E+15 335 1.500E-4 1.171396017E+00 1.176110834E+00 1.224329369E+00 1.229185095E+00
3.162000E+10 5.623E+15 335 1.500E-4 1.174138744E+00 1.176916002E+00 1.225671597E+00 1.229244314E+00
4.642000E+10 5.623E+15 335 1.500E-4 1.175878231E+00 1.177435816E+00 1.226749858E+00 1.229331428E+00
6.813000E+10 5.623E+15 335 1.500E-4 1.177117800E+00 1.178180285E+00 1.227615338E+00 1.229457514E+00
1.000000E+11 5.623E+15 335 1.500E-4 1.178510900E+00 1.179234479E+00 1.228337853E+00 1.229642955E+00
1.468000E+11 5.623E+15 335 1.500E-4 1.181258004E+00 1.181738888E+00 1.228989946E+00 1.229912300E+00
2.154000E+11 5.623E+15 335 1.500E-4 1.181821048E+00 1.182146931E+00 1.229651088E+00 1.230304425E+00
3.162000E+11 5.623E+15 335 1.500E-4 1.182481808E+00 1.182702075E+00 1.230408043E+00 1.230874185E+00
4.642000E+11 5.623E+15 335 1.500E-4 1.184487847E+00 1.184645460E+00 1.231361422E+00 1.231698235E+00
6.813000E+11 5.623E+15 335 1.500E-4 1.194805538E+00 1.194917610E+00 1.232634287E+00 1.232882277E+00
1.000000E+12 5.623E+15 335 1.500E-4 1.199872539E+00 1.199948857E+00 1.234380646E+00 1.234567910E+00
1.468000E+12 5.623E+15 335 1.500E-4 1.203858547E+00 1.203909663E+00 1.236791345E+00 1.236937288E+00
2.154000E+12 5.623E+15 335 1.500E-4 1.219020545E+00 1.219062263E+00 1.240094052E+00 1.240212050E+00
3.162000E+12 5.623E+15 335 1.500E-4 1.222227217E+00 1.222255182E+00 1.244542822E+00 1.244642015E+00
4.642000E+12 5.623E+15 335 1.500E-4 1.234076338E+00 1.234108308E+00 1.248516252E+00 1.248549469E+00
6.813000E+12 5.623E+15 335 1.500E-4 1.243068851E+00 1.243083696E+00 1.251055308E+00 1.251077780E+00
1.000000E+13 5.623E+15 335 1.500E-4 1.245246792E+00 1.245256980E+00 1.253152458E+00 1.253167807E+00
1.000000E+10 5.623E+15 340 1.500E-4 1.140837559E+00 1.148567033E+00 1.193735532E+00 1.208945037E+00
1.468000E+10 5.623E+15 340 1.500E-4 1.143660128E+00 1.149023355E+00 1.198405965E+00 1.209046086E+00
2.154000E+10 5.623E+15 340 1.500E-4 1.145986838E+00 1.149688769E+00 1.201805680E+00 1.209193588E+00
3.162000E+10 5.623E+15 340 1.500E-4 1.148109789E+00 1.150656248E+00 1.204304493E+00 1.209408244E+00
4.642000E+10 5.623E+15 340 1.500E-4 1.150308634E+00 1.152056736E+00 1.206205106E+00 1.209719624E+00
6.813000E+10 5.623E+15 340 1.500E-4 1.153017084E+00 1.154089059E+00 1.207752742E+00 1.210168726E+00
1.000000E+11 5.623E+15 340 1.500E-4 1.156313911E+00 1.157151882E+00 1.209151084E+00 1.210811176E+00
1.468000E+11 5.623E+15 340 1.500E-4 1.159380982E+00 1.159907090E+00 1.210578360E+00 1.211719882E+00
2.154000E+11 5.623E+15 340 1.500E-4 1.163448788E+00 1.163827055E+00 1.213410731E+00 1.214357742E+00
3.162000E+11 5.623E+15 340 1.500E-4 1.168501075E+00 1.168749618E+00 1.218047751E+00 1.218726888E+00
4.642000E+11 5.623E+15 340 1.500E-4 1.170114293E+00 1.170273425E+00 1.221923851E+00 1.222321549E+00
6.813000E+11 5.623E+15 340 1.500E-4 1.172629190E+00 1.172731215E+00 1.225111881E+00 1.225390774E+00
1.000000E+12 5.623E+15 340 1.500E-4 1.185394857E+00 1.185470792E+00 1.227277203E+00 1.227446690E+00
1.468000E+12 5.623E+15 340 1.500E-4 1.190294523E+00 1.190348332E+00 1.229344706E+00 1.229459484E+00
2.154000E+12 5.623E+15 340 1.500E-4 1.199856944E+00 1.199895181E+00 1.233709869E+00 1.233807377E+00
3.162000E+12 5.623E+15 340 1.500E-4 1.208379937E+00 1.208407318E+00 1.239413106E+00 1.239540863E+00
4.642000E+12 5.623E+15 340 1.500E-4 1.212726074E+00 1.212749687E+00 1.248179627E+00 1.248291640E+00
6.813000E+12 5.623E+15 340 1.500E-4 1.226615604E+00 1.226636054E+00 1.251596922E+00 1.251624712E+00
1.000000E+13 5.623E+15 340 1.500E-4 1.231023502E+00 1.391894650E+00 1.254277352E+00 1.254296571E+00
1.000000E+10 3.162E+15 290 1.500E-4 1.219864372E+00 1.227150558E+00 1.200756596E+00 1.210711070E+00
1.468000E+10 3.162E+15 290 1.500E-4 1.221545221E+00 1.227157205E+00 1.201237094E+00 1.210824689E+00
2.154000E+10 3.162E+15 290 1.500E-4 1.226262236E+00 1.227166885E+00 1.203043109E+00 1.210991263E+00
3.162000E+10 3.162E+15 290 1.500E-4 1.226699393E+00 1.227180941E+00 1.206350857E+00 1.211235345E+00
4.642000E+10 3.162E+15 290 1.500E-4 1.226873607E+00 1.227201395E+00 1.207632889E+00 1.211592723E+00
6.813000E+10 3.162E+15 290 1.500E-4 1.227008059E+00 1.227230974E+00 1.207760454E+00 1.212115407E+00
1.000000E+11 3.162E+15 290 1.500E-4 1.227122113E+00 1.227273519E+00 1.209178047E+00 1.212878567E+00
1.468000E+11 3.162E+15 290 1.500E-4 1.227231508E+00 1.227334176E+00 1.211400746E+00 1.213990159E+00
2.154000E+11 3.162E+15 290 1.500E-4 1.227350092E+00 1.227419573E+00 1.213785368E+00 1.215603586E+00
3.162000E+11 3.162E+15 290 1.500E-4 1.227490806E+00 1.227537686E+00 1.216647630E+00 1.217933619E+00
4.642000E+11 3.162E+15 290 1.500E-4 1.227665592E+00 1.227697129E+00 1.220354330E+00 1.220710520E+00
6.813000E+11 3.162E+15 290 1.500E-4 1.227884362E+00 1.227905481E+00 1.220830722E+00 1.220855796E+00
1.000000E+12 3.162E+15 290 1.500E-4 1.228152491E+00 1.228166562E+00 1.221028722E+00 1.221045480E+00
1.468000E+12 3.162E+15 290 1.500E-4 1.236784272E+00 1.237081725E+00 1.221271316E+00 1.221282462E+00
2.154000E+12 3.162E+15 290 1.500E-4 1.244201210E+00 1.244397911E+00 1.221555165E+00 1.221562537E+00
3.162000E+12 3.162E+15 290 1.500E-4 1.246130218E+00 1.246134972E+00 1.221867650E+00 1.221872512E+00
4.642000E+12 3.162E+15 290 1.500E-4 1.246582899E+00 1.246586022E+00 1.222188171E+00 1.222191374E+00
6.813000E+12 3.162E+15 290 1.500E-4 1.247001745E+00 1.247003788E+00 1.235355094E+00 1.235357420E+00
1.000000E+13 3.162E+15 290 1.500E-4 1.259284742E+00 1.259286245E+00 1.235653956E+00 1.235655508E+00
1.000000E+10 3.162E+15 295 1.500E-4 1.224449608E+00 1.226354769E+00 1.201350604E+00 1.207978252E+00
1.468000E+10 3.162E+15 295 1.500E-4 1.225063099E+00 1.226364101E+00 1.206622367E+00 1.207982553E+00
2.154000E+10 3.162E+15 295 1.500E-4 1.225490276E+00 1.226377710E+00 1.207060587E+00 1.207988817E+00
3.162000E+10 3.162E+15 295 1.500E-4 1.225792782E+00 1.226397514E+00 1.207365089E+00 1.207997918E+00
4.642000E+10 3.162E+15 295 1.500E-4 1.226014557E+00 1.226426281E+00 1.207580131E+00 1.208011216E+00
6.813000E+10 3.162E+15 295 1.500E-4 1.226187823E+00 1.226467864E+00 1.207737155E+00 1.208030560E+00
1.000000E+11 3.162E+15 295 1.500E-4 1.226337349E+00 1.226527575E+00 1.207859089E+00 1.208058583E+00
1.468000E+11 3.162E+15 295 1.500E-4 1.226483479E+00 1.226612526E+00 1.207963501E+00 1.208098977E+00
2.154000E+11 3.162E+15 295 1.500E-4 1.226644359E+00 1.226731696E+00 1.208064869E+00 1.208156703E+00
3.162000E+11 3.162E+15 295 1.500E-4 1.228028399E+00 1.228846797E+00 1.208176122E+00 1.208425087E+00
4.642000E+11 3.162E+15 295 1.500E-4 1.231692760E+00 1.232281590E+00 1.209880903E+00 1.210476616E+00
6.813000E+11 3.162E+15 295 1.500E-4 1.233176816E+00 1.233204485E+00 1.212977792E+00 1.213413893E+00
1.000000E+12 3.162E+15 295 1.500E-4 1.233556669E+00 1.233575114E+00 1.214303663E+00 1.214323743E+00
