T(K) Nd(cm-3) Mu(cm2/Vs)
476 1.52642E+16 4.66336E+2
476 2.02359E+16 4.59594E+2
476 2.68270E+16 4.51418E+2
476 3.55648E+16 4.41594E+2
476 4.71487E+16 4.29922E+2
476 6.25055E+16 4.16234E+2
476 8.28643E+16 4.00426E+2
476 1.09854E+17 3.82499E+2
476 1.45635E+17 3.62571E+2
476 1.93070E+17 3.40917E+2
476 2.55955E+17 3.17952E+2
476 3.39322E+17 2.94230E+2
476 4.49843E+17 2.70382E+2
476 5.96362E+17 2.47028E+2
476 7.90604E+17 2.24763E+2
476 1.04811E+18 2.04066E+2
476 1.38950E+18 1.85270E+2
476 1.84207E+18 1.68529E+2
476 2.44205E+18 1.53877E+2
476 3.23746E+18 1.41244E+2
476 4.29193E+18 1.30460E+2
476 5.68987E+18 1.21335E+2
476 7.54312E+18 1.13636E+2
476 1.00000E+19 1.07167E+2
482 1.00000E+13 4.81666E+2
482 1.32571E+13 4.81648E+2
482 1.75751E+13 4.81625E+2
482 2.32995E+13 4.81596E+2
482 3.08884E+13 4.81559E+2
482 4.09492E+13 4.81514E+2
482 5.42868E+13 4.81456E+2
482 7.19686E+13 4.81383E+2
482 9.54095E+13 4.81291E+2
482 1.26486E+14 4.81175E+2
482 1.67683E+14 4.81029E+2
482 2.22300E+14 4.80845E+2
482 2.94705E+14 4.80614E+2
482 3.90694E+14 4.80322E+2
482 5.17947E+14 4.79956E+2
482 6.86649E+14 4.79495E+2
482 9.10298E+14 4.78915E+2
482 1.20679E+15 4.78186E+2
482 1.59986E+15 4.77272E+2
482 2.12095E+15 4.76124E+2
482 2.81177E+15 4.74688E+2
482 3.72759E+15 4.72891E+2
482 4.94171E+15 4.70650E+2
482 6.55129E+15 4.67860E+2
482 8.68511E+15 4.64400E+2
482 1.15140E+16 4.60123E+2
482 1.52642E+16 4.54865E+2
482 2.02359E+16 4.48440E+2
482 2.68270E+16 4.40645E+2
482 3.55648E+16 4.31274E+2
482 4.71487E+16 4.20132E+2
482 6.25055E+16 4.07050E+2
482 8.28643E+16 3.91926E+2
482 1.09854E+17 3.74742E+2
482 1.45635E+17 3.55606E+2
482 1.93070E+17 3.34764E+2
482 2.55955E+17 3.12611E+2
482 3.39322E+17 2.89660E+2
482 4.49843E+17 2.66510E+2
482 5.96362E+17 2.43792E+2
482 7.90604E+17 2.22076E+2
482 1.04811E+18 2.01816E+2
482 1.38950E+18 1.83367E+2
482 1.84207E+18 1.66920E+2
482 2.44205E+18 1.52473E+2
482 3.23746E+18 1.40008E+2
482 4.29193E+18 1.29339E+2
482 5.68987E+18 1.20317E+2
482 7.54312E+18 1.12686E+2
482 1.00000E+19 1.06288E+2
488 1.00000E+13 4.69388E+2
488 1.32571E+13 4.69371E+2
488 1.75751E+13 4.69349E+2
488 2.32995E+13 4.69321E+2
488 3.08884E+13 4.69286E+2
488 4.09492E+13 4.69242E+2
488 5.42868E+13 4.69186E+2
488 7.19686E+13 4.69116E+2
488 9.54095E+13 4.69028E+2
488 1.26486E+14 4.68917E+2
488 1.67683E+14 4.68778E+2
488 2.22300E+14 4.68602E+2
488 2.94705E+14 4.68380E+2
488 3.90694E+14 4.68102E+2
488 5.17947E+14 4.67751E+2
488 6.86649E+14 4.67310E+2
488 9.10298E+14 4.66756E+2
488 1.20679E+15 4.66061E+2
488 1.59986E+15 4.65187E+2
488 2.12095E+15 4.64093E+2
488 2.81177E+15 4.62722E+2
488 3.72759E+15 4.61009E+2
488 4.94171E+15 4.58871E+2
488 6.55129E+15 4.56212E+2
488 8.68511E+15 4.52912E+2
488 1.15140E+16 4.48836E+2
488 1.52642E+16 4.43823E+2
488 2.02359E+16 4.37696E+2
488 2.68270E+16 4.30260E+2
488 3.55648E+16 4.21317E+2
488 4.71487E+16 4.10673E+2
488 6.25055E+16 3.98166E+2
488 8.28643E+16 3.83688E+2
488 1.09854E+17 3.67213E+2
488 1.45635E+17 3.48829E+2
488 1.93070E+17 3.28767E+2
488 2.55955E+17 3.07388E+2
488 3.39322E+17 2.85180E+2
488 4.49843E+17 2.62725E+2
488 5.96362E+17 2.40616E+2
488 7.90604E+17 2.19418E+2
488 1.04811E+18 1.99605E+2
488 1.38950E+18 1.81499E+2
488 1.84207E+18 1.65316E+2
488 2.44205E+18 1.51097E+2
488 3.23746E+18 1.38791E+2
488 4.29193E+18 1.28244E+2
488 5.68987E+18 1.19308E+2
488 7.54312E+18 1.11760E+2
488 1.00000E+19 1.05415E+2
494 1.00000E+13 4.57590E+2
494 1.32571E+13 4.57573E+2
494 1.75751E+13 4.57552E+2
494 2.32995E+13 4.57525E+2
494 3.08884E+13 4.57492E+2
494 4.09492E+13 4.57449E+2
494 5.42868E+13 4.57396E+2
494 7.19686E+13 4.57329E+2
494 9.54095E+13 4.57244E+2
494 1.26486E+14 4.57138E+2
494 1.67683E+14 4.57004E+2
494 2.22300E+14 4.56836E+2
494 2.94705E+14 4.56624E+2
494 3.90694E+14 4.56357E+2
494 5.17947E+14 4.56022E+2
494 6.86649E+14 4.55600E+2
494 9.10298E+14 4.55071E+2
494 1.20679E+15 4.54406E+2
494 1.59986E+15 4.53572E+2
494 2.12095E+15 4.52526E+2
494 2.81177E+15 4.51218E+2
494 3.72759E+15 4.49583E+2
494 4.94171E+15 4.47543E+2
494 6.55129E+15 4.45006E+2
494 8.68511E+15 4.41859E+2
494 1.15140E+16 4.37970E+2
494 1.52642E+16 4.33188E+2
494 2.02359E+16 4.27342E+2
494 2.68270E+16 4.20246E+2
494 3.55648E+16 4.11705E+2
494 4.71487E+16 4.01534E+2
494 6.25055E+16 3.89571E+2
494 8.28643E+16 3.75703E+2
494 1.09854E+17 3.59901E+2
494 1.45635E+17 3.42239E+2
494 1.93070E+17 3.22918E+2
494 2.55955E+17 3.02287E+2
494 3.39322E+17 2.80802E+2
494 4.49843E+17 2.59012E+2
494 5.96362E+17 2.37496E+2
494 7.90604E+17 2.16807E+2
494 1.04811E+18 1.97431E+2
494 1.38950E+18 1.79663E+2
494 1.84207E+18 1.63742E+2
494 2.44205E+18 1.49723E+2
494 3.23746E+18 1.37594E+2
494 4.29193E+18 1.27175E+2
494 5.68987E+18 1.18325E+2
494 7.54312E+18 1.10858E+2
494 1.00000E+19 1.04581E+2
500 1.00000E+13 4.46246E+2
500 1.32571E+13 4.46230E+2
500 1.75751E+13 4.46210E+2
500 2.32995E+13 4.46184E+2
500 3.08884E+13 4.46152E+2
500 4.09492E+13 4.46111E+2
500 5.42868E+13 4.46060E+2
500 7.19686E+13 4.45995E+2
500 9.54095E+13 4.45914E+2
500 1.26486E+14 4.45812E+2
500 1.67683E+14 4.45684E+2
500 2.22300E+14 4.45523E+2
500 2.94705E+14 4.45320E+2
500 3.90694E+14 4.45064E+2
500 5.17947E+14 4.44743E+2
500 6.86649E+14 4.44340E+2
500 9.10298E+14 4.43834E+2
500 1.20679E+15 4.43198E+2
500 1.59986E+15 4.42401E+2
500 2.12095E+15 4.41402E+2
500 2.81177E+15 4.40152E+2
500 3.72759E+15 4.38590E+2
500 4.94171E+15 4.36643E+2
500 6.55129E+15 4.34221E+2
500 8.68511E+15 4.31217E+2
500 1.15140E+16 4.27506E+2
500 1.52642E+16 4.22942E+2
500 2.02359E+16 4.17361E+2
500 2.68270E+16 4.10583E+2
500 3.55648E+16 4.02424E+2
500 4.71487E+16 3.92699E+2
500 6.25055E+16 3.81251E+2
500 8.28643E+16 3.67965E+2
500 1.09854E+17 3.52801E+2
500 1.45635E+17 3.35828E+2
500 1.93070E+17 3.17220E+2
500 2.55955E+17 2.97299E+2
500 3.39322E+17 2.76510E+2
500 4.49843E+17 2.55362E+2
500 5.96362E+17 2.34432E+2
500 7.90604E+17 2.14241E+2
500 1.04811E+18 1.95276E+2
500 1.38950E+18 1.77859E+2
500 1.84207E+18 1.62198E+2
500 2.44205E+18 1.48401E+2
500 3.23746E+18 1.36394E+2
500 4.29193E+18 1.26116E+2
500 5.68987E+18 1.17365E+2
500 7.54312E+18 1.09979E+2
500 1.00000E+19 1.03737E+2
