# Time-correlated data for fix JJ
# Timestep Number-of-time-windows
# Index TimeDelta Ncount c_flux[1]*c_flux[1] c_flux[2]*c_flux[2] c_flux[3]*c_flux[3]
10000000 10000
1883 94100 198119 -215.579 -189.944 -44.4711
1884 94150 198118 -93.9056 -563.641 -521.411
1885 94200 198117 -106.063 -727.481 -768.212
1886 94250 198116 -292.402 -746.626 -859.082
1887 94300 198115 -370.776 -510.846 -701.742
1888 94350 198114 -357.565 -179.473 -411.214
1889 94400 198113 -317.151 152.284 142.537
1890 94450 198112 -172.934 291.164 492.081
1891 94500 198111 -43.519 442.836 627.309
1892 94550 198110 251 480.485 596.774
1893 94600 198109 333.868 347.131 253.781
1894 94650 198108 306.095 13.3383 80.4316
1895 94700 198107 126.636 -66.2562 -139.274
1896 94750 198106 -22.4524 -92.4054 -146.718
1897 94800 198105 -71.892 9.93892 -109.929
1898 94850 198104 -22.112 167.24 87.58
1899 94900 198103 -24.8125 243.828 120.535
1900 94950 198102 -52.949 317.314 81.6951
1901 95000 198101 32.9405 255.081 -75.5595
1902 95050 198100 -100.272 80.0142 -220.869
1903 95100 198099 -397.196 -249.247 -265.987
1904 95150 198098 -652.628 -433.141 -316.046
1905 95200 198097 -628.378 -553.405 -326.208
1906 95250 198096 -474.841 -487.366 -312.541
1907 95300 198095 -176.349 -293.911 -345.247
1908 95350 198094 117.58 -70.6153 -194.887
1909 95400 198093 405.541 212.733 42.3893
1910 95450 198092 461.635 552.89 200.048
1911 95500 198091 512.942 745.552 347.274
1912 95550 198090 341.02 824.259 478.795
1913 95600 198089 172.213 667.317 634.019
1914 95650 198088 28.8985 420.802 565.624
1915 95700 198087 -63.9252 193.014 349.46
1916 95750 198086 -279.238 -93.4568 -165.378
1917 95800 198085 -371.763 -398.698 -486.433
1918 95850 198084 -585.477 -469.03 -637.353
1919 95900 198083 -688.125 -503.755 -654.143
1920 95950 198082 -527.514 -252.093 -398.777
1921 96000 198081 -377.327 -102.861 -89.1816
1922 96050 198080 -35.004 87.6773 97.4552
1923 96100 198079 118.095 127.449 141.169
1924 96150 198078 59.1967 85.2297 91.4819
1925 96200 198077 223.943 105.292 61.3649
1926 96250 198076 106.432 -47.352 8.39886
1927 96300 198075 116.51 -155.875 -163.066
1928 96350 198074 -66.7631 -9.39672 -88.5776
1929 96400 198073 -137.161 130.22 -16.0501
1930 96450 198072 -168.408 163.181 115.934
1931 96500 198071 11.5572 91.699 207.894
1932 96550 198070 168.345 123.139 258.734
1933 96600 198069 342.523 164.712 344.262
1934 96650 198068 302.6 297.408 272.661
1935 96700 198067 124.873 314.331 66.9771
1936 96750 198066 -133.155 403.595 64.3287
1937 96800 198065 -364.543 196.864 106.52
1938 96850 198064 -422.384 38.346 119.179
1939 96900 198063 -453.413 -104.498 130.615
1940 96950 198062 -395.234 -358.361 29.5554
1941 97000 198061 -453.019 -327.298 -108.915
1942 97050 198060 -268.189 -194.472 -313.7
1943 97100 198059 -68.8251 -111.859 -59.6731
1944 97150 198058 125.966 9.75875 54.7354
1945 97200 198057 75.3154 -175.167 97.9408
1946 97250 198056 60.4802 -118.229 3.03834
1947 97300 198055 -50.002 -176.92 -58.5033
1948 97350 198054 -60.3483 -172.104 -99.3888
1949 97400 198053 -169.802 -78.1189 -95.8353
1950 97450 198052 -149.175 19.9523 -11.6029
1951 97500 198051 -84.5891 165.408 165.655
1952 97550 198050 -53.8803 415.835 481.875
1953 97600 198049 -54.8089 500.493 606.197
1954 97650 198048 -11.6827 449.645 492.484
1955 97700 198047 70.8631 155.433 411.651
1956 97750 198046 203.485 47.5787 211.853
1957 97800 198045 385.185 -11.4841 -94.4951
1958 97850 198044 240.649 -15.7636 -213.636
1959 97900 198043 65.3068 -165.709 -321.111
1960 97950 198042 -111.477 -127.956 -336.067
1961 98000 198041 -343.817 -39.1598 -262.387
1962 98050 198040 -551.522 0.778191 -23.4869
1963 98100 198039 -567.345 2.07817 100.37
1964 98150 198038 -421.075 -191.932 -5.71529
1965 98200 198037 -128.199 -280.259 -134.703
1966 98250 198036 116.573 -136.381 -174.292
1967 98300 198035 392.014 4.95095 -136.18
1968 98350 198034 332.232 208.272 15.1189
1969 98400 198033 202.111 253.307 121.465
1970 98450 198032 139.113 410.102 145.48
1971 98500 198031 126.527 377.383 225.161
1972 98550 198030 103.472 377.66 268.278
1973 98600 198029 162.044 362.326 397.884
1974 98650 198028 42.6652 350.979 238.315
1975 98700 198027 -21.5559 117.271 133.808
1976 98750 198026 -173.144 -122.132 -25.7854
1977 98800 198025 -235.122 -370.211 -286.983
1978 98850 198024 -222.098 -557.137 -698.793
1979 98900 198023 -258.892 -738.946 -777.673
1980 98950 198022 9.36814 -687.424 -691.38
1981 99000 198021 258.265 -266.041 -446.603
1982 99050 198020 450.854 96.6694 -45.5002
1983 99100 198019 389.02 492.205 164.16
1984 99150 198018 317.187 748.052 421.699
1985 99200 198017 99.1232 822.326 601.841
1986 99250 198016 -3.07967 616.303 667.895
1987 99300 198015 126.611 434.728 621.16
1988 99350 198014 285.59 126.034 366.124
1989 99400 198013 239.332 -58.4626 -7.13554
1990 99450 198012 244.061 -123.635 -127.986
1991 99500 198011 165.852 -69.7612 -328.802
1992 99550 198010 -8.33833 -163.28 -447.83
1993 99600 198009 -285.383 -90.0713 -515.045
1994 99650 198008 -376.696 -236.847 -280.854
1995 99700 198007 -368.182 7.76369 -155.278
1996 99750 198006 -179.201 -113.404 80.1393
1997 99800 198005 -159.445 -9.62397 -9.54566
1998 99850 198004 -129.711 -131.82 -116.24
1999 99900 198003 -150.831 -305.206 -248.579
2000 99950 198002 -94.7706 -512.161 -349.849
2001 100000 198001 -60.0783 -405.981 -398.384
2002 100050 198000 124.58 -156.696 -195.529
2003 100100 197999 333.749 333.286 128.29
2004 100150 197998 595.367 592.449 492.69
2005 100200 197997 773.654 763.217 523.579
2006 100250 197996 787.528 713.66 544.503
2007 100300 197995 425.61 706.208 446.959
2008 100350 197994 12.556 378.359 309.482
2009 100400 197993 -312.51 22.2263 91.8995
2010 100450 197992 -467.442 -238.384 -167.26
2011 100500 197991 -511.326 -523.366 -352.639
2012 100550 197990 -385.521 -748.34 -375.597
2013 100600 197989 -180.706 -709.853 -341.798
2014 100650 197988 -171.265 -542.68 -459.946
2015 100700 197987 -116.289 -289.579 -334.13
2016 100750 197986 -152.239 -148.222 -69.3393
2017 100800 197985 51.5886 154.629 218.509
2018 100850 197984 119.85 436.133 367.861
2019 100900 197983 129.739 323.26 419.65
2020 100950 197982 -70.932 36.4603 419.526
2021 101000 197981 -2.25861 -163.048 218.409
2022 101050 197980 40.1395 -357.856 -219.788
2023 101100 197979 -68.3795 -439.067 -433.022
2024 101150 197978 -81.3004 -388.628 -453.416
2025 101200 197977 -303.312 -33.8346 -201.356
2026 101250 197976 -156.827 247.819 102.088
2027 101300 197975 47.1931 370.594 336.164
2028 101350 197974 185.556 296.48 502.838
2029 101400 197973 219.813 185.906 390.936
2030 101450 197972 147.004 117.502 254.498
2031 101500 197971 -107.092 187.887 88.5472
2032 101550 197970 -338.865 -80.5183 -206.374
2033 101600 197969 -510.965 -270.882 -305.744
2034 101650 197968 -618.009 -403.331 -264.134
2035 101700 197967 -564.267 -448.581 -184.701
2036 101750 197966 -209.135 -430.407 -138.021
2037 101800 197965 -61.8397 -256.927 -28.793
2038 101850 197964 58.0864 -96.9213 -59.6587
2039 101900 197963 194.582 33.5247 -3.82254
2040 101950 197962 111.799 9.65092 129.18
2041 102000 197961 9.59696 -2.80213 153.687
2042 102050 197960 -150.712 -116.79 264.782
2043 102100 197959 -325.536 -8.07813 321.848
2044 102150 197958 -293.477 80.6579 275.017
2045 102200 197957 -254.912 41.9318 176.932
2046 102250 197956 -118.786 -17.2305 127.2
2047 102300 197955 -151.452 -71.3583 -13.7654
2048 102350 197954 -175.048 -222.571 48.7357
2049 102400 197953 -32.9693 -226.779 -4.30764
2050 102450 197952 -37.4132 -75.1071 120.25
2051 102500 197951 -8.15368 -58.9671 89.2473
2052 102550 197950 -35.5474 -189.159 59.7293
2053 102600 197949 -6.60841 -423.973 -192.174
2054 102650 197948 -72.6025 -344.604 -427.528
2055 102700 197947 -68.8192 -356.669 -508.248
2056 102750 197946 -303.427 -276.643 -247.679
2057 102800 197945 -437.107 -118.048 13.0262
2058 102850 197944 -436.777 74.1631 387.599
2059 102900 197943 -237.663 375.14 621.522
2060 102950 197942 15.1434 204.083 711.871
2061 103000 197941 261.842 171.677 491.313
2062 103050 197940 451.376 4.62177 170.558
2063 103100 197939 448.075 16.4138 57.2306
2064 103150 197938 190.225 164.398 64.2777
2065 103200 197937 -123.096 293.512 166.102
2066 103250 197936 -415.061 229.932 288.474
2067 103300 197935 -493.756 79.3843 238.644
2068 103350 197934 -621.342 -257.482 -68.1597
2069 103400 197933 -487.157 -480.433 -273.797
2070 103450 197932 -484.895 -622.674 -468.749
2071 103500 197931 -290.201 -729.316 -486.029
2072 103550 197930 -204.902 -618.176 -428.023
2073 103600 197929 -25.3022 -538.071 -182.649
2074 103650 197928 30.8793 -409.721 -50.8909
2075 103700 197927 21.7048 -147.597 -62.0003
2076 103750 197926 205.663 146.392 -10.678
2077 103800 197925 561.491 466.661 158.466
2078 103850 197924 669.661 521.224 424.963
2079 103900 197923 599.877 558.316 668.08
2080 103950 197922 400.229 664.895 575.18
2081 104000 197921 150.489 501.463 645.454
2082 104050 197920 -178.772 152.995 451.534
2083 104100 197919 -375.278 -218.681 207.568
2084 104150 197918 -217.01 -483.709 -285.995
2085 104200 197917 -111.441 -695.613 -678.041
2086 104250 197916 -48.3164 -656.446 -827.351
2087 104300 197915 -99.5345 -523.219 -625.199
2088 104350 197914 -171.646 -349.06 -359.633
2089 104400 197913 -338.741 -141.861 -18.2554
2090 104450 197912 -391.858 101.567 162.633
2091 104500 197911 -312.616 136.497 391.609
2092 104550 197910 -119.715 -7.36558 191.92
2093 104600 197909 82.2294 -321.089 48.5375
2094 104650 197908 237.872 -309.804 -107.368
2095 104700 197907 336.125 -202.602 -103.351
2096 104750 197906 475.79 -92.6003 -31.5007
2097 104800 197905 420.651 60.0947 18.612
2098 104850 197904 316.677 169.796 228.677
2099 104900 197903 120.493 356.72 201.292
2100 104950 197902 44.462 323.28 190.188
2101 105000 197901 129.314 322.786 207.993
2102 105050 197900 143.455 158.465 238.316
2103 105100 197899 -159.508 102.396 232.934
2104 105150 197898 -302.472 -180.996 57.0281
2105 105200 197897 -366.33 -426.783 -176.097
2106 105250 197896 -415.377 -618.241 -413.356
2107 105300 197895 -360.602 -614.431 -497.619
2108 105350 197894 -156.599 -548.16 -425.106
2109 105400 197893 202.362 -207.379 -224.625
2110 105450 197892 470.133 105.615 -78.847
2111 105500 197891 547.845 376.671 290.428
2112 105550 197890 272.226 545.202 472.787
2113 105600 197889 38.2651 484.881 470.566
2114 105650 197888 -146.56 368.729 370.653
2115 105700 197887 -215.538 48.3597 205.997
2116 105750 197886 -231.642 -254.709 -13.031
2117 105800 197885 -232.15 -500.139 -328.344
2118 105850 197884 -141.247 -542.203 -394.122
2119 105900 197883 5.78341 -302.149 -475.782
2120 105950 197882 151.167 -106.655 -207.868
2121 106000 197881 144.2 222.339 -65.9694
2122 106050 197880 96.3094 299.27 173.813
2123 106100 197879 61.7346 333.126 298.257
2124 106150 197878 98.6144 170.649 276.258
2125 106200 197877 124.568 73.1509 138.076
2126 106250 197876 182.155 -96.1715 73.1571
2127 106300 197875 66.3994 -278.125 -177.813
2128 106350 197874 -29.1236 -376.781 -368.654
2129 106400 197873 -222.354 -250.748 -402.692
2130 106450 197872 -213.091 -277.874 -287.37
2131 106500 197871 -165.708 -95.1327 -55.1873
2132 106550 197870 48.0239 -25.8357 80.245
2133 106600 197869 250.894 191.924 217.958
2134 106650 197868 331.63 279.647 350.374
2135 106700 197867 381.726 402.401 416.474
2136 106750 197866 245.952 525.823 381.956
2137 106800 197865 48.7834 417.621 343.805
2138 106850 197864 -235.376 88.5608 234.941
2139 106900 197863 -434.233 -86.7911 -81.5459
2140 106950 197862 -399.639 -324.434 -189.136
2141 107000 197861 -332.673 -301.088 -219.253
2142 107050 197860 -133.765 -320.043 -217.085
2143 107100 197859 111.807 -222.735 -207.112
2144 107150 197858 164.514 -200.349 -125.346
2145 107200 197857 163.402 -273.76 -123.652
2146 107250 197856 -3.90016 -308.507 -251.412
2147 107300 197855 -173.306 -311.271 -187.738
2148 107350 197854 -255.904 -50.0078 -138.567
2149 107400 197853 -194.539 -24.2294 -7.86013
2150 107450 197852 45.26 13.0255 35.49
2151 107500 197851 230.639 38.7264 187.09
2152 107550 197850 329.15 216.932 281.988
2153 107600 197849 210.098 336.573 457.774
2154 107650 197848 145.618 429.089 540.316
2155 107700 197847 153.12 473.181 687.611
2156 107750 197846 201.569 402.243 519.978
2157 107800 197845 228.012 262.543 180.364
2158 107850 197844 302.766 -41.2501 -38.6172
2159 107900 197843 141.538 -179.484 -171.953
2160 107950 197842 -105.798 -195.781 -249.015
2161 108000 197841 -354.902 -199.668 -378.274
2162 108050 197840 -770.332 -400.729 -369.658
2163 108100 197839 -793.92 -457.48 -307.601
2164 108150 197838 -586.153 -539.405 -350.38
2165 108200 197837 -236.713 -599.245 -194.614
2166 108250 197836 162.765 -510.696 -263.964
2167 108300 197835 439.898 -327.654 -155.364
2168 108350 197834 580.493 16.4382 -152.697
2169 108400 197833 627.962 122.852 53.5481
2170 108450 197832 346.499 327.19 201.116
2171 108500 197831 210.452 451.226 437.392
2172 108550 197830 63.9596 480.507 460.767
2173 108600 197829 92.2587 540.631 402.511
2174 108650 197828 251.579 444.664 315.739
2175 108700 197827 351.383 223.577 223.435
2176 108750 197826 150.584 71.2534 -74.9967
2177 108800 197825 -69.3462 -350.48 -313.846
2178 108850 197824 -390.935 -529.069 -553.883
2179 108900 197823 -537.872 -701.789 -688.116
2180 108950 197822 -443.675 -604.357 -591.412
2181 109000 197821 -238.694 -493.534 -458.767
2182 109050 197820 3.66542 -193.4 -408.557
2183 109100 197819 153.152 186.038 -272.944
2184 109150 197818 172.359 459.653 47.1581
2185 109200 197817 143.324 411.734 222.603
2186 109250 197816 -106.981 333.964 429.331
2187 109300 197815 13.2183 228.038 415.33
2188 109350 197814 172.44 79.1638 352.75
2189 109400 197813 395.886 24.4576 91.157
2190 109450 197812 383.803 -142.668 -163.402
2191 109500 197811 360.133 -189.762 -352.445
2192 109550 197810 313.188 -128.406 -376.044
2193 109600 197809 1.8809 12.8444 -332.755
2194 109650 197808 -227.456 159.405 -146.894
2195 109700 197807 -520.609 182.641 -84.816
2196 109750 197806 -503.609 95.9521 84.7135
2197 109800 197805 -328.106 -62.0006 11.1473
2198 109850 197804 -181.287 -207.824 -17.563
2199 109900 197803 -23.2307 -231.867 -217.665
2200 109950 197802 75.0618 -363.988 -344.466
2201 110000 197801 152.528 -376.056 -391.846
2202 110050 197800 269.074 -207.117 -218.804
2203 110100 197799 175.496 26.0739 -119.847
2204 110150 197798 281.79 397.663 60.6825
2205 110200 197797 325.245 596.961 294.776
2206 110250 197796 324.365 743.56 418.938
2207 110300 197795 178.766 642.328 352.368
2208 110350 197794 61.8341 398.732 237.678
2209 110400 197793 -206.628 131.603 191.749
2210 110450 197792 -340.01 -155.561 -35.8759
2211 110500 197791 -508.699 -222.001 -267.1
2212 110550 197790 -423.928 -515.176 -420.192
2213 110600 197789 -413.837 -516.006 -455.282
2214 110650 197788 -160.506 -380.662 -383.009
2215 110700 197787 48.964 -181.52 -371.644
2216 110750 197786 150.468 48.0279 -263.392
2217 110800 197785 51.7391 202.629 26.2472
2218 110850 197784 -22.9728 256.507 195.1
2219 110900 197783 -197.522 132.573 352.356
2220 110950 197782 -111.504 -75.6193 183.551
2221 111000 197781 -203.939 -178.51 -58.8639
2222 111050 197780 -18.3416 -277.245 -366.746
2223 111100 197779 27.9344 -312.178 -499.075
2224 111150 197778 114.92 -383.374 -514.322
2225 111200 197777 111.744 -98.8428 -351.548
2226 111250 197776 136.283 142.104 -0.491516
2227 111300 197775 18.8064 480.362 392.857
2228 111350 197774 -14.4822 555.893 599.401
2229 111400 197773 -81.9833 655.239 594.214
2230 111450 197772 -61.4886 436.392 350.223
2231 111500 197771 -120.176 234.567 147.507
2232 111550 197770 -198.774 -6.83798 53.6086
2233 111600 197769 -492.499 -133.1 -97.1707
2234 111650 197768 -410.076 -331.095 -231.626
2235 111700 197767 -491.675 -466.077 -415.906
2236 111750 197766 -564.814 -412.882 -349.583
2237 111800 197765 -390.03 -459.483 -402.282
2238 111850 197764 -183.636 -263.083 -269.675
2239 111900 197763 -23.0086 -50.665 -332.306
2240 111950 197762 -42.7453 77.9569 -235.917
2241 112000 197761 -197.732 -160.465 -146.751
2242 112050 197760 -113.508 -201.232 21.7727
2243 112100 197759 -276.575 -123.036 67.4109
2244 112150 197758 -335.076 78.1765 200.995
2245 112200 197757 -247.843 159.237 96.4967
2246 112250 197756 -152.928 196.032 49.3564
2247 112300 197755 69.8666 254.423 113.253
2248 112350 197754 349.168 220.54 193.25
2249 112400 197753 349.776 232.109 452.196
2250 112450 197752 257.031 266.621 495.995
2251 112500 197751 46.7351 185.407 257.384
2252 112550 197750 -176.783 32.9558 -40.1687
2253 112600 197749 -457.364 -201.666 -303.655
2254 112650 197748 -572.995 -366.442 -510.106
2255 112700 197747 -569.309 -494.878 -575.955
2256 112750 197746 -517.393 -511.771 -558.782
2257 112800 197745 -424.594 -513.401 -335.69
2258 112850 197744 -315.735 -296.131 -64.7195
2259 112900 197743 -182.385 -159.412 191.403
2260 112950 197742 -116.354 69.0999 173.107
2261 113000 197741 -2.63944 118.484 126.969
2262 113050 197740 300.654 378.368 79.1924
2263 113100 197739 427.258 384.847 177.541
2264 113150 197738 523.734 464.514 248.292
2265 113200 197737 279.963 259.105 355.869
2266 113250 197736 38.5685 153.94 362.756
2267 113300 197735 -207.425 75.5939 87.2329
2268 113350 197734 -486.994 -113.349 -206.727
2269 113400 197733 -557.498 -230.731 -369.68
2270 113450 197732 -370.769 -349.315 -337.641
2271 113500 197731 -179.085 -427.501 -262.589
2272 113550 197730 146.882 -297.456 -307.961
2273 113600 197729 199.486 -473.476 -383.974
2274 113650 197728 143.806 -413.851 -332.341
2275 113700 197727 -41.7752 -317.482 -293.316
2276 113750 197726 -56.9791 -18.643 -114.128
2277 113800 197725 -65.5822 210.399 -68.7639
2278 113850 197724 73.7326 333.108 71.1529
2279 113900 197723 218.926 560.948 382.671
2280 113950 197722 282.816 596.943 638.251
2281 114000 197721 386.798 451.012 637.067
2282 114050 197720 220.283 240.977 534.599
2283 114100 197719 141.104 91.5634 117.301
2284 114150 197718 -24.1421 -143.661 -210.699
2285 114200 197717 -256.97 -302.524 -405.648
2286 114250 197716 -203.261 -414.701 -484.255
2287 114300 197715 -240.756 -366.018 -388.987
2288 114350 197714 -123.591 -295.541 -373.233
2289 114400 197713 -340.45 -30.686 -95.5678
2290 114450 197712 -479.71 -68.7748 -117.4
2291 114500 197711 -547.37 -82.7533 -75.1985
2292 114550 197710 -501.128 -154.267 19.9177
2293 114600 197709 -275.859 -197.8 53.5345
2294 114650 197708 81.6794 -145.568 -54.1368
2295 114700 197707 507.92 -107.413 -138.542
2296 114750 197706 605.95 161.101 -17.1361
2297 114800 197705 671.403 349.15 152.416
2298 114850 197704 568.266 365.273 89.0577
2299 114900 197703 274.859 327.522 285.609
2300 114950 197702 35.7664 453.004 333.063
2301 115000 197701 -177.119 503.017 373.459
2302 115050 197700 -250.455 504.961 460.029
2303 115100 197699 -116.113 327.339 458.876
2304 115150 197698 -178.252 204.457 267.439
2305 115200 197697 -231.235 -54.7605 -216.302
2306 115250 197696 -358.474 -541.936 -515.375
2307 115300 197695 -226.038 -554.32 -580.136
2308 115350 197694 -234.537 -444.236 -406.22
2309 115400 197693 -153.259 -212.28 -285.921
2310 115450 197692 -33.0914 43.1426 -80.8167
2311 115500 197691 -4.40479 285.164 27.3386
2312 115550 197690 234.722 384.456 197.196
2313 115600 197689 183.909 368.612 206.51
2314 115650 197688 170.063 66.5164 42.4791
2315 115700 197687 -52.3893 -218.567 31.5762
